"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"4ac87f412d15250898956657cd387c0a";"Scaling Edge Operations at Onefootball with Ambassador: From 0 to 6000 rps";"Case Studies";"Onefootball is a media company with more than 10M monthly active users delivering more than 10 TB daily content. We needed a Kubernetes-based API Gateway and Ingress solution that could handle our 6,000 rps workload reliably and efficiently.In this session, we'll talk about why we chose the open source Ambassador API gateway, and how we made the migration to it.We will cover the challenges identified and the benefits we've seen, like:Cost reduction: Reduced the number of cloud-based load balancers from >100 to 4.Observability: The combination of Ambassador and Prometheus' capabilities to empower our small SRE team.Maintainability: We took advantage of Ambassador's Kubernetes declarative configuration, and we were able to decouple the cluster settings and applications' delivery process allowing more velocity on the shipment of new features.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 F1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"50ca11492045265d0b38fe2724b8d223";"Repeatable Deployments with Kubernetes, Helm & Bazel";"CI/CD";"Can you run a single command to build your applications, generate the appropriate Kube manifests, and deploy everything to each of your clusters?  If you've tried to set this up, you know that you can quickly end up with a rat's nest of custom scripts and repetitive YAML blobs. Even tools like Helm don't completely solve the problem.  In this talk, we'll cover how to wrangle this complexity with Bazel, a multi-platform build tool from Google. With Bazel, we can build Docker images, generate Kube objects, and deploy to a live cluster in a single step.  We'll also see how to use Bazel to parameterize YAML files and deploy slightly different configurations to different environments, without having to repeat and duplicate entire manifests. Finally, we'll cover how Bazel can be extended to compile and deploy Helm charts as well.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 B3";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"fe4653fef6970ddc36895396446fce27";"How to Create Kubernetes Experts";"Community";"Effective knowledge transfer is critical for the continued survival of Kubernetes end-users (and projects).  Rapid growth and adoption of Kubernetes has left a growing demand for operators and developers unmet. In addition, an ever-growing catalog of OSS has sprung up along with Kubernetes, expanding the qualifications needed to operate in an enterprise-worthy fashion.  Our company has dealt with this challenge by changing the way we acquire Kubernetes talent--by building experts in house, sometimes from little to no experience. With good training and committed participants, this is achievable for anyone!  Learn tactics, approaches, and practical tips to training teams with any skill level, creating new generations of Kubernetes experts!";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 D2";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"bd50569f1e029dfedde2a401ae3a67e3";"Public Technical Oversight Committee (TOC) Meeting";"Community";"The Technical Oversight Committee (TOC) provides technical leadership to the cloud-native community. The CNCF will host a public TOC meeting, inviting the community to discuss the project roadmap for 2019, the upcoming TOC Election Schedule for 2019, along with holding an open Q&A for the community with TOC members.";"Any (All levels of expertise would benefit from this session)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.1 G2";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"079a9f5eb1ab0005b11c6e39f25412f8";"A Tale of Two Worlds: Canary-Testing for Both ML Models and Microservices";"Machine Learning + Data";"With the rapid and recent rise of data science, organizations are leveraging Cloud Native tools, especially Kubeflow for Data Science. One of the big challenges is how to deploy models in productions using similar practices like A/B testing and Canary-releasing which have proven successful for microservices.    How to easily test and update your data models to production without impacting users? These are typical challenges a data-scientist will encounter when self-deploying and -managing the lifecycle of data models in production.  In this talk Vincent Lesierse and Jörg Schad are going to show how experiences learned from releasing Microservices on Kubernetes can be applied to the world of ML Models, and where the deployment and lifecycle management of these ML Models differs from Microservices.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 C1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"4e0f46ffb3d67f3b7a5cac6ea2ffa5a2";"Deep Dive: kops (Cluster Lifecycle) SIG";"Maintainer Track";"We'll dig into the recent progress in kops: etcd-manager and etcdadm getting us to etcd3; support for CRDs and the server mode; starting to move to cluster API and our future plans here; starting to adopt bundles to allow for richer upgrades. Also kops is now a conformant kubernetes distribution! We'll discuss the status of our support for more clouds, including the recent OpenStack work. We'll also talk about some of our general initiatives e.g. secure by default. But most importantly let's talk about your pain points and figure out what you would like to see, and let's discuss how you can get involved.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 E1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"cf755cf3ce2e30481d0c5c3318e96e75";"Grafana Loki: Like Prometheus, but for Logs";"Observability";"Loki is a horizontally-scalable, highly-available log aggregation system inspired by Prometheus. It is designed to be cost effective and easy to operate, as it does not index the contents of the logs, but rather labels for each log stream.  Loki initially targets Kubernetes logging, using Prometheus service discovery to gather labels for log streams. As such, Loki enables you to easily switch between metrics and logs, streamlining the incident response process - a workflow we have built into the latest version of Grafana.  In this talk we will discuss the motivation behind Loki, its design and architecture, and what the future holds. Its early days after the launch at KubeCon Seattle, but so far the response to the project has been overwhelming, with more the 4.5k GitHub stars and over 12hrs at the top spot on Hacker News.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 A1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"b03427dd57c47b8e6455607c40464136";"High Performance Networking with Kubevirt";"Performance + Scalability";"When we’re talking about legacy workloads running in Kubernetes as Virtual Machines, we’re not talking about “any old workload” -- we’re usually talking about performance workloads. The KubeVirt community, Red Hat & Intel have come together to enable high performance networking for these workloads.Need hardware-accelerated networking in a cloud-native environment? Using KubeVirt (for virtual machines on top of Kubernetes) and recent improvements in SR-IOV networking integration with Kubernetes, we'll talk about gaining performance networking for your apps, and for legacy workload migration. You’ll get the opportunity to explore the mechanics of running pods that are also connected to SR-IOV NICs. We’ll also look at how KubeVirt builds on top of and extends the base Kubernetes platform support for SR-IOV networking into the world of legacy virtual machines, all managed by kubectl.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 F5";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"6a67e62b03975315c433cce7971d80d6";"Lessons Learned Migrating Kubernetes from Docker to containerd Runtime";"Runtimes";"In 2016 Docker span out its core container runtime functionality into a standalone component, containerd. Using containerd developers can customize, extend and swap out functionality as needed, without unnecessary abstraction getting in their way.  containerd provides all the core primitives needed to manage containers on Linux and Windows hosts allowing Docker and other leading container systems, including Kubernetes to use it as their core container runtime. containerd is fully OCI compliant. This talk covers lessons learned by migrating a Kubernetes platform from a docker runtime based OS to a containerd based OS. It includes observations around security, performance and usability, as well as the benefit of debugging using crictl - containerd’s cli, compared to the docker cli. Find out if there’s a real benefit in swapping and the kind of effort required to achieve complete migration.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 C2";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"29a844aba546e4393319fe0153f23e56";"Securing Kubernetes with Trusted Platform Module (TPM)";"Security + Identity + Policy";"TPM is a discrete tamper-resistant device soldered to the motherboard and it operates independently of its host.  TPM devices are designed to protect sensitive credentials at the hardware level: credentials created and stored within TPM devices cannot be extracted, even if host is compromised. Additionally, TPM devices provide a suite of cryptographic operations for applications to leverage.  In this demo heavy session, we will review core TPM capabilities and how they could be used in for extending Kubernetes security.   Attendees will leave with understanding how to utilize TPM in the context of Kubernetes. Concretely, the following scenarios will be covered: - Bootstrap trusted identity of cluster nodes  - Seal sensitive data  - Generate cryptographically protected logs - Generate unexportable TLS credentials";"Advanced (Expert level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 B1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"6fbb28379db5712b69a10db7766b35d1";"Managing Edge Computing with Serverless";"Serverless";"Lev Radomislensky will talk about a Kubernetes-based edge solution for retail analytics based on spinning Kubernetes clusters at the edge. The solution relies on a combination of an MQTT broker such as Google IoT Core together with an edge deployed registry, database and serverless functions. In this retail solution, all edge devices are managed in the cloud, while edge computing is managed through serverless functions. Edge storage is managed with a multi model database which stores time series and machine learning models, building applications on top of Kubernetes to benefit from a cloud-native architecture. Lev will demonstrate the update of functions through the MQTT broker, managing revisions and monitoring status. He will also demo machine learning models for image recognition and predictive analytics with serverless.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.1 G1";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"453bcf8b33831ec1410cf76fef42e542";"Unblocking the Release Train with Istio Traffic Management";"Service Mesh";"Wealth Wizards employs a microservice architecture, with each service being actively developed.  As soon as a change is in the mainline it’s on the release train and any subsequent changes traditionally ended up in a queue. If that change has a delay, then all subsequent changes get stuck and then have to be released together.  There are many ways to try and avoid these problems, but one way is to stop items getting on the release train until it's ready.  Istio does many things, but the traffic management functionality is the key to this solution. It allows traffic to be routed to different versions of the same service. The Wealth Wizards implementation will route all traffic to the mainline or master version of a service by default. However, if the hostname includes a version prefix then it will route traffic to the corresponding version of the service, if it exists.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 11:55";"Thursday May 23, 2019 12:30";"Hall 8.0 C4";"2019-05-23T11:55:00";"2019-05-23T12:30:00"
"621fef5ed7cbd2e240f943e5d0ac71a1";"Meet the Ambassador – Ross Kukulinski, VMware";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 12:00";"Thursday May 23, 2019 12:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T12:00:00";"2019-05-23T12:30:00"
"4d78e238d04dcc82e7d4966415dff0f1";"Meet The Maintainer: Harbor";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 12:00";"Thursday May 23, 2019 12:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T12:00:00";"2019-05-23T12:30:00"
"d067d269f9555ed197d7d6a1d235f924";"Meet The Ambassador: Kasper Nissen, Lunar Way";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 12:30";"Thursday May 23, 2019 13:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T12:30:00";"2019-05-23T13:00:00"
"f97dc0770f2fcca0cfc04eeac868d897";"Meet The Ambassador: Lee Calcote, Layer5";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 12:30";"Thursday May 23, 2019 13:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T12:30:00";"2019-05-23T13:00:00"
"be228f4721e961ac5c589c0b4905f97e";"Lunch (Provided)";"Breaks + Meals";"KubeCon + CloudNativeCon Europe is a NUT FREE event. All menu items have been verified with the venue as being 100% nut free. While we strive to ensure that there are no nuts in our menu items, we cannot prevent people from bringing items into the venue. If your allergy is airborne, please be sure to carry your Epi-Pen with you at all times.Vegetarian Meal Request: Vegetarian options will be available at all meal functions including breaks. These meals will be included in the main buffets and will be clearly marked as vegetarian.Halal, Kosher, & Lactose, and Gluten-Free Request: If you have requested a Halal, Kosher, Gluten or Lactose-Free meal, you will pick up your request from the Specialty Diet Pick Up Points. There are two locations throughout the conference to pick up your meal. The first is located in the back of Hall 7 (Sponsor Showcase), and the second is in Hall 8.1 near the main entrance. Breaks will be served from Hall 7 and lunch meals are available for pick up in both locations. If you have trouble finding these locations, please ask and LF staff member for assistance.";;"Thursday May 23, 2019 12:30";"Thursday May 23, 2019 14:00";"Hall 7 + 8.1";"2019-05-23T12:30:00";"2019-05-23T14:00:00"
"72853ad4068668f8fa5285296ffae015";"Meet The Maintainer: Kubernetes";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 13:00";"Thursday May 23, 2019 13:30";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T13:00:00";"2019-05-23T13:30:00"
"45fe4e63aac74c82f16c6d3b8f2ad6c7";"Meet the Ambassador";"Meet the Maintainer + AmbassadorThursday";;;"Thursday May 23, 2019 13:30";"Thursday May 23, 2019 14:00";"CNCF Answer Bar, Sponsor Showcase";"2019-05-23T13:30:00";"2019-05-23T14:00:00"
"c235ad44c28d9cff7e1fa5911348baee";"Helm 3: Navigating To Distant Shores";"Application + Development";"Adjusting your spyglass & looking out over the water, you can see how useful a package manager like Helm is. Perhaps you’ve used it to manage the fractal complexity of packages on your Kubernetes clusters (without losing track of versions stashed in the hold). But Helm 3 is rumored to be different; you’re ready to get started on this exciting voyage as soon as you have some idea of what’s port & what’s starboard!  Get clear answers to questions like “when do I use Go templates versus Lua?”, “how do I move my production Helm 2 installation to Helm 3 seamlessly?”, “what do I use now instead of tiller?” In this demo-fueled session, we’ll take you through differences from the Helm of yore, tips for a successful rollout or upgrade, & opportunities to shape the project’s future. The cloud native waters can be choppy but a technical deep dive powered by open source tooling will steer you right!";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 A1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"268a8574b49f685c2a5d660d3b2ba67c";"Panel Discussion: Going Multi-Cloud for Realz. Stories From Media, Retail, & Infrastructure";"Case Studies";"Multi-cloud is a long-term strategy for how enterprises source infrastructure that also informs a practical approach for running across disjoint, hybrid environments. Being able to move deliver entire applications into any infrastructure requires both a mind-shift in operations and new set of tooling. It can be hard for teams to decide how to approach multi-cloud workflows, and operationalize, and push their infrastructure providers as organizations move to a multi-cloud world. This panel brings together practitioners and infrastructure providers who have built this multi-cloud world and will offer their perspective.As a panel, we will cover:--How multi-cloud changes the development process--What gains can teams expect in the early days of multi-cloud (and how to achieve them)--What kinds of workloads are being moved--What are the best successes and worst horror stories";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 F1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"5ba5c5efe4aaf9f538ed8a2df1611006";"Modern CI/CD with Tekton and Prow Automated via Jenkins X";"CI/CD";"There’s been lots of innovation in the CI/CD space around the Kubernetes ecosystem, with the introduction of Tekton (formerly Knative) Pipeline and it's deep integration with Prow from the Kubernetes testing sig. This session will show you how to get started with Pipeline on your own clusters for your CI/CD needs, leveraging Prow for webhooks and powerful ChatOps capabilities on pull requests and issues. The live demo will also show we can use Jenkins X to orchestrate and automate building applications leveraging both Pipeline and Prow, so that we can all benefit from the awesome innovation.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 B3";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"65dd7c42f808f4b2b4fdf7309f436153";"Panel Discussion: Metrics that Matter: How to Forge More Diverse, Inclusive Communities";"Community";"While it is well-recognized that diversity and inclusion are key to healthy open source communities, numbers lag and the ability to foster inclusive environments remains challenging. The CHAOSS Project’s Diversity & Inclusion Workgroup is focused on establishing a set of peer-validated, research-informed standards and best practices to measure, and in turn, increase, diversity and inclusion across open source communities. Join us for an interactive session to learn about our work to date and the progress we’ve made in areas such as creating a set of community-curated metrics to track diversity. Hear how projects like Kubernetes handle community recognition, mentorship and inclusive leadership. Just as important, help us shape our work. Let’s work together to make our collective cloud native communities more welcoming, broader, and heterogeneous.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 D2";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"34fb3b4e57d447b31194130f447a5697";"Moving People and Products with Machine Learning on Kubeflow";"Machine Learning + Data";"GOJEK, the Southeast Asian super app, has experienced a massive increase in customer growth by leveraging machine learning throughout its products. However, building production grade machine learning systems is still fraught with challenges and delays. In order to address these challenges GOJEK has adopted Kubeflow, a fully open source cloud native platform for machine learning.  In this talk you will learn how Kubeflow empowers teams at GOJEK by increasing the speed at which they turn ideas into products. One of these products, the GOJEK driver (blog post: http://bit.ly/2MhujA1) allocation system, has been built from the ground up on Kubeflow, and fully utilizes cloud native tooling. We will show how Kubeflow, which leverages Kubernetes and Istio, simplifies the process of rapidly training, deploying, and evaluating models on this multi-objective ML system.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 C1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"df024bb574092e0e8e8c646520b29321";"Deep Dive: Auth SIG";"Maintainer Track";"We present a thorough walkthrough of the Kubernetes authentication and authorization codebase, where we will cover interface contracts and give specific examples of how they are implemented in Kubernetes.  The audience will also be given a high level overview of the request processing pipeline.  The generic nature of these interfaces will be explored along with a look into areas where Kubernetes has a strong opinion on the implementation specifics such as service accounts and the node authorizer.  As a case study, the OpenShift auth stack will be discussed.  OpenShift’s use of OAuth for authentication and role based access control for authorization will lead into discussions around token delegation, auditing, access controlled resource lists, etc.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"CC8.27–28";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"627db62bbdb5706c496bb9f1966403e5";"Deep Dive: Azure SIG";"Maintainer Track";"In the SIG Azure Deep Dive, we’re going to tell you all about why SIG Azure exists and the team behind managing it. From there, we’ll talk about what’s happened over the last few releases, Kubernetes 1.14 and Kubernetes 1.15, as well as some of what’s planned for Kubernetes 1.16. Additionally, we’ll cover considerations for successful deployments of Kubernetes on Azure. Afterwards, we’ll have a demo of provisioning Kubernetes on Azure, leveraging Cluster API for Azure, and discuss a little bit about why Cluster API is important to the ecosystem. Finally, and most importantly, we’ll talk all about some of the best ways to get involved with SIG Azure and all of the forums that we’re communicating on!";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"CC7.1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"a54993b7d8d1bae0e471a13f89078b85";"Deep Dive: Kubernetes (UI) SIG";"Maintainer Track";"The Kubernetes Dashboard is the primary way non-cloud-hosted Kubernetes clusters are managed and is a great introductory tool in a new cluster-admin's belt. The Dashboard, much like Kubernetes itself, is a complex beast with many moving parts. With a front-end written in Angular, and a back-end written in go, the project has a complex set of needs to support development. This session will dive into both the front-end and back-end development with the Dashboard as well as outline progress with the 2019 SIG-UI Roadmap.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 E1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"255a07de43026898a7b6e52520b16be6";"Deep Dive: Linkerd";"Maintainer Track";"In this session, Oliver Gould, will focus on lessons learned, how to's, and what the future of Linkerd holds.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.1 G2";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"f5c4618a796fe2d12cfaf60cf615d01e";"Deploy, Scale and Extend Jaeger";"Observability";"Distributed Tracing has been a hot topic in the last few years. While a lot has been said about the benefits of having tracing as well as how to instrument your (micro?) services, this talk will instead focus on how we deployed, scaled and extended Jaeger at Ticketmaster.  We will look into how we drove adoption internally as well as the strategies that were put in place to scale it as it gained traction. We’ll cover the first few pull requests needed to get the ball rolling and the lessons learned while helping different development teams get started.   We will share how the architecture of Jaeger enabled us to deploy it inside Kubernetes as a multi-region cluster used by application all across our hybrid cloud and explore the various extension points that are available.";"Advanced (Expert level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 C4";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"1da97936b3c19076f3ac38dfe4f02e50";"Kubernetes Scalability Definition Evolution";"Performance + Scalability";"When Kubernetes 1.0 was announced in 2015, Kubernetes was claimed to support 100-node clusters. In order to prove that, we made the first attempt to define what does it mean that “Kubernetes scales to X-node clusters”. The SLOs making that definition were described in more detail in the first scalability-related Kubernetes blog post. However, as Kubernetes was maturing and new features were being added to it, it turned out that the initial definition is becoming meaningless, especially for larger users. In this presentation, we will explain how the definition was evolving over time and where we are heading, what are our principles driving that evolution and what efforts were spawned as a result of that (such as new SLIs/SLOs effort, testing tooling etc.)";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 F5";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"15b64717d8f1808d1e72a7cc5706f927";"Let's Try Every CRI Runtime Available for Kubernetes. No, Really!";"Runtimes";"The CRI (container runtime interface) in Kubernetes—designed to abstract the host’s runtime details from the kubelet codebase—has been around for a few years now. CRI implementations beyond the pre-existing Docker engine driver have been appearing for some time now.As of early 2019, Docker, Virtlet, containerd, cri-o and Sylab’s Singularity project all implement the CRI! If you add in Kata containers and AWS Firecracker, the unique number of CRI combinations is growing rapidly.How would you decide which CRI implementation is right for you? Clearly each have tradeoffs that are worth understanding whether you are a developer or operator.We'll live demo each CRI runtime and summarize the details and why a cluster might choose—or not choose—a particular runtime. It will be a fast-paced but hopefully informational talk for those looking to understand the CRI runtime landscape!";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 C2";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"9b6dd91afedabf694a47035a653ff812";"Securing Multi-Cloud Cross-Cluster Communication with SPIFFE and SPIRE";"Security + Identity + Policy";"Securing network traffic that traverses multiple software stacks and platforms is challenging. Difficulties involving platform-aware applications, supporting multiple authentication schemes, and maintaining complex authorization logic are all commonplace, despite the fact that we'd really rather avoid these things.  SPIFFE provides a platform-agnostic identity layer that can be used to authenticate and secure workload communication regardless of where the workload lives. AWS, Azure, and on-prem? Ok! Kubernetes, Mesos, and bare metal? No problem! SPIFFE allows you to mix and match without the need to worry about how workloads within them will securely communicate with each other.  In this talk, we will leverage SPIRE to demonstrate automated issuance of SPIFFE identity across disparate orchestrators and platforms, allowing for seamless authentication of systems within and between them.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 B1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"593052567f154c3097446b48895090cc";"How LivePerson is Tailoring its Conversational Platform Using OpenFaaS";"Serverless";"The conversational commerce experience needs to be personalized to allow customers to extend and customize the chat experience with bespoke code.  Attend this talk to hear how LivePerson took one of the most popular open source Serverless projects and built it into their product to add value for customers. Functions allow customers to create custom chatbot behaviour, messaging extensions and commerce workflows. You’ll see a live demo and hear about how the team put together the solution. We’ll cover how we operationalized an open source project so that we can build, ship and maintain our many functions whilst ensuring secure, multi-tenant access.  Ivana will give an overview of the OpenFaaS architecture, CRD and its set of UNIX-like components which build on top of primitives in Kubernetes. She will also share the vision of the open source project and where it’s heading next.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.1 G1";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"0c8f37f939e6c2391f5f4ec9b92ae586";"Storage Provisioning for Kubernetes on Windows";"Storage";"As support for Windows container workloads on Kubernetes heads to GA, we need robust storage interfaces for the many Windows apps that need to manage state. In this session, we will:1. Start with the foundational constructs around persistent storage in Kubernetes and go over existing mechanisms in-tree that support stateful Windows workloads .2. Dive into enhancements necessary in existing external storage provisioners to support dynamic volume provisioning for Windows workloads and demonstrate the enhancements through end2end examples with the open source targetd iscsi target as a reference for what is required in plugins for storage backends.3. Wrap up with what the future of this space looks like in the context of the modern Container Storage Interface, delve into platform changes in Windows necessary to support CSI plugins and short-term workarounds to overcome this.";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 14:35";"Hall 8.0 F3";"2019-05-23T14:00:00";"2019-05-23T14:35:00"
"8a4b58dfa7b44245a301b895b43853ef";"Intro + Deep Dive: Jaeger";"Maintainer Track";"Jaeger is a distributed tracing platform, providing a way to monitor and troubleshoot transactions in complex distributed systems. In the first part, we’ll introduce you to Jaeger, showing what it is capable of. We’ll deploy a few microservices into a Kubernetes cluster and use distributed tracing to help us see what’s going on. After this brief demo, you’ll learn how to engage with the community and how to make your first contribution to the project. In the second part of this talk, we’ll explain in details what are all the moving pieces and how they work together. You’ll also learn about the different deployment strategies and advanced configuration options. And finally, we’ll have a Q&A session at the end with project maintainers.";"Any (All levels of expertise would benefit from this session)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 15:25";"Hall 8.0 E5";"2019-05-23T14:00:00";"2019-05-23T15:25:00"
"99837d0d228b52c7a6d5966193017912";"Intro + Deep Dive: Kubernetes IoT Edge WG";"Maintainer Track";"Intro and Deep Dive: Edge Computing challenges and solutions with Kubernetes This session will investigate and catalogue challenges encountered when Kubernetes is deployed in Edge and IoT applications. We'll start by describing two basic approaches: deploying nodes to the Edge with a central control plane; and deploying whole clusters to the Edge. This will be followed by a deep dive into Kubernetes architectural features and constraints in the context of both approaches. We'll see which course makes the most sense for some specific use cases. Next we'll discuss some common challenges to successful deployments, such as resource limits and network availability, and provide some guidance on how to deal with them. There are opportunities to contribute to the evolution of Kubernetes to better serve edge use cases. We will close with details on how you can get involved with the community effort to help this happen.";"Any (All levels of expertise would benefit from this session)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 15:25";"Hall 8.0 E9";"2019-05-23T14:00:00";"2019-05-23T15:25:00"
"e0a72a59fe09bf47e776a8e9aefcfd07";"Intro + Deep Dive: Serverless WG";"Maintainer Track";"In this session the CNCF Serverless Working Group will provide an update to the community on the state of Serverless since we produced our whitepaper and landscape document over a year ago. We'll overview what's changed in the community and what the new, and exciting, developments are - such as new open source projects and trends. Then we'll turn this into a BoF session where we'd like to hear from the community about where they would like the CNCF, and our WG, to go: e.g. what are the pain points people are seeing with respect to interoperability and portability of their Serverless workloads.";"Any (All levels of expertise would benefit from this session)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 15:25";"Hall 8.1 G3";"2019-05-23T14:00:00";"2019-05-23T15:25:00"
"4ae6cdefdcb71a4e0ae73a3e1c0ae0aa";"Intro + Deep Dive: Windows SIG";"Maintainer Track";"The chairs for SIG-Windows will provide an update on the efforts to bring Windows to Kubernetes. This will concentrate on presenting new features that are being delivered and the General Availability of Windows Containers on Kubernetes. We will also have a detailed discussion on our future roadmap, key functionality that we want to enable, and open the floor for Q&A with customers and members of the SIG-Windows community. This is both an introduction to Windows on Kubernetes and a deep dive into the efforts of the team. Some familiarity with Windows on Kubernetes is required for the deep dive part since we will have an in-depth discussion on key features that are in the pipeline for Windows, explain their implementation and have a discussion on tradeoffs with the community.";"Any (All levels of expertise would benefit from this session)";"Thursday May 23, 2019 14:00";"Thursday May 23, 2019 15:25";"Hall 8.0 E4";"2019-05-23T14:00:00";"2019-05-23T15:25:00"
"32a07ade611c54429f34ed66905a7ac0";"Sharing is Caring: Your Kubernetes Cluster, Namespaces, and You";"Application + Development";"Kubernetes namespaces partition workloads into virtual clusters, so multiple teams or applications can safely share a physical cluster. Today, there is no consensus on how to use namespaces in relation to identity, resource limits, and security. This leads to vulnerable applications and inefficient usage of cluster resources. As the number of teams, clusters, and namespaces grows, it becomes difficult to maintain coherence.  By aligning identity, resource limits, and your application’s security posture, cluster operators can get more organizational mileage out of Kubernetes namespaces.  In this talk, we will… · Walk through common scenarios of how organizations use namespaces today · Show how to enforce RBAC, resource limits, and your application’s security posture (e.g. networking, service accounts) within namespaces · Outline friction in existing namespace management workflows";"Intermediate (Mid-level experience)";"Thursday May 23, 2019 14:50";"Thursday May 23, 2019 15:25";"Hall 8.0 A1";"2019-05-23T14:50:00";"2019-05-23T15:25:00"
