"talkid";"title";"type";"description";"skill";"from";"to";"room";"fromIso";"toIso"
"c1f94d31c69f7b515c90050a19effd10";"Hybrid Cloud Powered by Kubernetes [I]";"Cluster Deployment Patterns - KubeCon";"Open Source Software (OSS) is great because it gives us freedom. OSS users by nature want to roll their own on premises, and use best-of-breed services in public clouds an without lock-in. Fortunately, Kubernetes runs everywhere so developers and operators don't need to learn new technologies to run hybrid and multi-cloud applications. In this talk, we will demonstrate the use of two new extensibility features in Kubernetes to connect legacy on-premises applications and managed public cloud services with services running on Kubernetes in both places, creating an environment where users can have the best of all worlds. We will show the type of use cases this technology enables using examples from Google's cloud platform.";"Intermediate";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Meeting Room 8ABC, Level 3";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"5d73c0bdb9c6f5fe1b47ee301e04b16c";"SIG Service Catalog Update";"Community/SIG";;;"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Meeting Room 7, Level 3";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"b80a5fc3a04fb1132f6a141f3913677f";"Modern Big Data Pipelines over Kubernetes [I]";"Data + Machine Learning - KubeCon";"Big data used to be synonymous with Hadoop, but our ecosystem has evolved over time with new database, streaming and machine learning solutions which don’t necessarily benefit from the Hadoop deployment model of Map/Reduce, YARN and HDFS. These solutions require a generic cluster scheduling layer to host multiple workloads such as Kafka, Spark and TensorFlow, alongside databases such as Cassandra, Elasticsearch and cloud-based storage.   Eliran Bivas is a senior big data architect with years of hands-on experience working on both big data and cloud native solutions. Eliran will go over a common solution framework to create cloud native end-to-end analytics applications. It involves using Kubernetes as an alternative to Yarn, running Spark, Presto, machine learning frameworks (TensorFlow, Python and Spark ML kits) and serverless functions coupled with local and cloud-based storage. The session will showcase customer use-cases from IoT, automotive, cloud SaaS and finance. It will also include a live solution demo which demonstrates the benefits of using big data and analytics over a cloud native architecture, eliminating the existing challenges of complexity and moving towards a continuous integration and development architecture for big data.";"Intermediate";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Meeting Room 9C, Level 3";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"eb705c6c6186f308e9ce15c627853136";"You Have Stateful Apps";"Featured Session   Storage - KubeCon";"Kubernetes supports Stateful Applications by connecting to your existing storage. But what if you don’t have any? Or the storage capabilities differs between your environments? Wouldn’t it be nice if Kubernetes itself would be able provide storage services without any external dependency from Day1?  gluster-kubernetes is an umbrella project, currently being submitted for inclusion in CNCF, tying together various open source technologies to do just this. It takes the concept of “container-native storage” literally and orchestrates containerized GlusterFS, a scalable, software-defined storage solution to provide object storage, file storage and block storage for your applications. In this session you will learn about the components in play and how they make Kubernetes provide Persistent Storage and S3 Object Storage that scales with the cluster and runs everywhere.";"Intermediate";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Ballroom A, Level 1";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"59b5626e0c2f19b19e6c2304c8e95878";"Moving from Mesos to Kubernetes Without Anyone Noticing [I]";"In Production - KubeCon";"At Hootsuite, we’ve been using Mesos and Marathon as our microservices platform for over two years but last year, we made the decision to bet on Kubernetes as its replacement. Eight months later, a small team of three operations engineers had migrated our first microservice from Mesos to Kubernetes. All without developers making any code changes. This was possible by architecting our applications with the proper set of abstractions. Fast-forward three months later and we have almost 20 microservices running on Kubernetes in production.  In this session, we’ll do a live demo of migrating a service from Mesos to Kubernetes, just like how we did it at Hootsuite! We will cover why architecting your infrastructure with the “right” abstractions helps you do these huge migrations with ease and how Kubernetes already contains these abstractions. We will explore how having a service mesh helps routing between two platforms while doing the migration. Also, how a mature CI/CD pipeline can help you deploy to two platforms with ease. To conclude we will explore the differences in running a service in Mesos and Kubernetes.";"Intermediate";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Ballroom B, Level 1";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"ea80b69c7416593d50449e515c6b2bb0";"IoK: Istio-on-Kubernetes Deep Dive [I]";"Istio - KubeCon";"Running microservices at scale is not easy. Istio is an open platform to connect, manage, and secure microservices. Did I mention that Istio runs on Kubernetes? During the talk I will cover the following content: - Istio Introduction - Istio Key Concepts- Traffic Management, Auth, Policy, etc. - Istio Demonstration - Istio-on-Kubernetes Roadmap - Q&A";"Intermediate";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Meeting Room 9AB, Level 3";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"9dd79296efe74ddfa23f0895fadb5998";"Highly Available Services During Maintenance Events";"Operations - KubeCon";"Maintenance events occur and require taking down nodes for various reasons. Eric and Maisem talk about the best practices and lessons learned trying to minimize downtime during routine maintenance events.  They show how to use StatefulSets and PodDisruptionBudgets to achieve highly available services. They go on to explain what the best practices for performing node maintenance are using scenarios like failed pod evictions, non-responsive kubelets and network bisections.";"Any";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Ballroom C, Level 1";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"66dc8f588b37944de31e102a54752b7a";"Shipping in Pirate-Infested Waters: Practical Attack and Defense in Kubernetes [A]";"Policy + Security - KubeCon";"Kubernetes has a growing array of security controls available, but knowing where they all fit in, what the highest priorities are, and how it all helps against real attacks is still far from obvious. In this talk we’ll take a vulnerable application, exploit it, install tools, escalate privileges, propagate between containers and gain control of the cluster. At each stage of the attack we’ll demonstrate how proactive steps could have prevented these actions (or at least made them more difficult), from the container build process to writing RBAC/PodSecurity/AppArmor/Network policies, and more. Since configuration of each defence could be the subject of it’s own deep-dive talk, we’ll mainly focus on the big picture of “what” technologies you’d use to configure your cluster securely and “why”.";"Advanced";"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 11:45am";"Meeting Room 12AB, Level 4";"2017-12-08T11:10:00";"2017-12-08T01:11:45"
"de77c7fa10eeb3426be9555770857eb7";"SIG Apps Deep Dive Session";"Community/SIG";"SIG Apps is the Special Interest Group that covers deploying and operating applications in Kubernetes. In this working session we'll organize around application development and operation topics and then attempt to move forward on the highest priority ones, as decided by those in attendance. This is a working session where the audience is involved. Topics in this session could involve Helm, Charts, the workload APIs, Jobs and CronJobs, shared libraries for tool development, interoperability between tools, and more. So, bring you ideas and interest, come to the deep dive, and help make the application development and operation experience better.";;"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 4BC, Level 3";"2017-12-08T11:10:00";"2017-12-08T13:12:30"
"de2cf4c59aa66a4e4648e30a38dfc26b";"SIG AWS Update & Open Discussion";"Community/SIG";"What's coming up for kubernetes on AWS and general face-to-face discussion of issues, experiences and plans.";;"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 5ABC, Level 3";"2017-12-08T11:10:00";"2017-12-08T13:12:30"
"ed5b94645c8020b56af984f1b0502ead";"SIG Grafeas Community Meet-up";"Community/SIG";"Grafeas is an open source project whose goal is to provide organizations with a central source of truth for tracking software artifact metadata across an ever growing set of software development teams, pipeline, and technologies (see grafeas.io and github.com/grafeas). This meet-up is an opportunity to meet in person and discuss community collaboration opportunities and priorities for the project. Topics we may discuss include: extending the types of artifacts and metadata we support, metadata signing, Kubernetes integration, hybrid cloud stories, etc. Looking forward to meeting you and discussing your ideas! (Also, you might consider attending the Grafeas BoF session Wednesday evening.)";;"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 4A, Level 3";"2017-12-08T11:10:00";"2017-12-08T13:12:30"
"e0188784c081d525ff3b2e815d391db6";"SIG Node Deep Dive";"Community/SIG";"The Node SIG is the Special Interest Group that is responsible for Kubernetes node management. We work on things including Kubelet, container runtime, node level performance and scalability, node reliability, node lifecycle management, node resource management, node monitoring, node/pod level security, kernel interactions, etc. Basically, most things happen on a Kubernetes node is related to sig node.
In this session, we'll mainly cover 3 topics:
* Secure Container (Tim Allclair, Google): VM sandboxes, docker entitlements, and container hardening. What are the right levels of abstractions for container security, and how can we make secure containers more usable?
* Containerd (Stephen Day, Docker): Status update of containerd 1.0 and cri-containerd, the containerd-based implementation of Kubernetes Container Runtime Interface.
* CRI-O (Mrunal Patel, Red Hat): Status update of cri-o, the OCI-based implementation of Kubernetes Container Runtime Interface.
Besides the topics above, we'll also have free discussion about Node SIG's future plan, where you are very welcome to contribute to the discussion.";;"Friday December  8, 2017 11:10am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 10C, Level 3";"2017-12-08T11:10:00";"2017-12-08T13:12:30"
"22c5aaa1831459bf137beea03be21ec9";"Let's Build Kubernetes, With a Spreadsheet and Volunteers!";;"An introduction to the core responsibilities of Kubernetes. A visual representation of how Kubernetes works and what each component does. Building from nothing until we have a fully functional Kubernetes cluster built from people. Our Kubernetes in meat space will teach you where to look when things break and help you remember what every component does. We'll show you how the system behaves when components fail and what you can do to fix it.";"Beginner";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 19AB, Level 4";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"dc21223a242c7b6917ad925b3e853a03";"Webhooks for Automated Updates [B]";"AppOps/AppDev - KubeCon";"In most software projects, there is a tremendous focus on increasing efficiency and reliability. Rolling updates in Kubernetes is a really good example of how real-time updates to applications can be made reliable, without any downtime. Once you have a reliable system, you then need to make your software development process even more efficient. A key component in efficiency is automation. Automated builds on Docker cloud are a great way to efficiently build images when new code is pushed. In this talk we will discuss how we can take automation one step further. We will make use of the Kuberbnetes API calls, along with Docker Hub's webhooks feature, to automatically start rolling updates of deployments when a new image/tag is pushed to Docker Hub. We will demonstrate how you can write a micro-service that will make these calls after consuming the data pushed by Docker Hub's webhook.";"Beginner";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 10AB, Level 3";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"8a8c70ef42efca1ce00f6821d934ee74";"Zero Configuration Pattern of Kubernetes on Bare Metal [A]";"Cluster Deployment Patterns - KubeCon";"In recent releases, we've enabled node admission and configuration APIs that eliminate configuration requirements for Kubernetes workers. This allows cluster operators to add and remove nodes from clusters without a configuration management tool driving the process. This fully automate node management behavior allows physical data centers to be much more cloud-like and lights-out.  In this session, we'll run this process as a demo and decompose the various parts that must work together for success. We'll discuss the specific APIs and how to implement them in a coordinated way that ensures node security and minimizes workload disruption. We'll also discuss how to improve node security by using trusted platform modules (TPM). By the end of the session, operators will be able to duplicate the steps on their own to learn the process.  While we have a focus on bare metal infrastructure for this session, the lessons learned are equally usable on cloud infrastructure.";"Advanced";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 8ABC, Level 3";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"4f810806fb87b770f8f58d150c0ef297";"SIG Auth Update";"Community/SIG";;;"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 7, Level 3";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"791a8a95c2385d13d03441b09d3513ba";"Kafka Operator: Managing and Operating Kafka Clusters in Kubernetes [A]";"Data + Machine Learning - KubeCon";"In this talk we will demonstrate an approach to management of kafka clusters in kubernetes deployments. We will show how we can provision kafka clusters and configure it using kubernetes concepts and an operator process. The kafka and zookeeper cluster elements will be provisioned using StatefulSet. As these applications benefit from high performance storage, we will also show how we can use node selectors or persistent volume claims to schedule instances on correct hardware. In order for clients to use it, the necessary message topics have to be configured in kafka cluster. We will show how using an operator process, based on kubernetes custom resources or ConfigMaps we can manage this configuration in descriptive manner and ensure consistent configuration across different development and operations stages as well as cluster restarts. Finally we will discuss how all this ties in with service catalog.";"Advanced";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 9C, Level 3";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"8f8e8b769076b59b2040722d798e63f3";"Istio: Sailing to a Secure Services Mesh [I]";"Featured Session   Istio - KubeCon";"Istio is an open platform that provides a uniform way to connect, manage, and secure microservices. In this presentation we describe the security features of the Istio service mesh: how it helps you secure service-to-service communication across clouds without application code changes, provide robust identity and strong authentication, and enforce powerful authorization policies for your applications. We discuss the current project status and look ahead to the roadmap for security features.";"Intermediate";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Ballroom A, Level 1";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"0fe664bfb7cc224a5005671c3e16ee1b";"Kubernetes in the Datacenter: Squarespace’s Journey Towards Self-Service Infrastructure [I]";"In Production - KubeCon";"As Squarespace’s engineering organization evolved, microservices became an obvious solution to quickly deliver new features and improve infrastructure reliability. We encountered significant challenges in our transition to a microservice-based architecture. Each new service increased the operations burden to provision and maintain a growing fleet of servers, frequently slowing the process of adding new services and scaling existing services in our datacenters.  I’ll discuss how we used Kubernetes to containerize our microservice ecosystem and solve those challenges. To effectively work with ephemeral Kubernetes pods, we replaced Graphite with Prometheus and Sensu with AlertManager to monitor service health rather than individual instances. We discovered massive performance issues containerizing our Java services and worked around JVM complexities. To ease our transition from virtualization to containerization, services running inside and outside of Kubernetes must seamlessly discover each other with Consul and communicate with each other. Thanks to Calico, BGP, and our Leaf-Spine Layer 3 network topology, we efficiently route pod network traffic with the rest of our network.";"Intermediate";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Ballroom B, Level 1";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"f1c41f641653d6f31413bce9bb8fe325";"UDP in K8S: Signed, Sealed, but Delivered? [I]";"Operations - KubeCon";"This talk is based on my personal experience working with Kubernetes in production. I will talk about the UDP failures we encountered in production, how we found out the root cause, how we mitigated and fixed the bug in kube-proxy. This will help the members of the audience who are - either planning to, or already using Kubernetes - to better understand the Kubernetes networking design and debug any issues they face.";"Intermediate";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Ballroom C, Level 1";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"0fce891fba1f82739b794f7065963c5c";"Enforcing Bespoke Policies in Kubernetes [I]";"Policy + Security - KubeCon";"Kubernetes enables fully-automated, self-service management of large-scale, heterogenous deployments. These deployments are often managed by distributed engineering teams that have unique requirements for how the platform treats their workloads, but at the same time, they must conform to organization-wide constraints around cost, security, and performance. As Kubernetes matures, extensibility has become a critical feature that organizations can leverage to enforce their organization’s bespoke policies.  In this talk, Torin explains how to use extensibility features in Kubernetes (e.g., External Admission Control) to enforce custom policies over workloads. The talk shows how to build custom admission controllers using Initializers and Webhooks, and shows how the same features lay the groundwork for policy-based control through integration with third party policy engines like the Open Policy Agent project.";"Intermediate";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 12AB, Level 4";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"22aa1f77e0d86bc5de39b771e0e81e4b";"Local Ephemeral Storage Resource Management";"Storage - KubeCon";"Currently Kubernetes does not support storage resource usage guarantee and isolation like compute resources such as CPU and memory. This talk will present out effort for improving Storage Resource Management in Kubernetes with focus on capacity isolation in ephemeral storage. It will explain how we support resource guarantee and isolation at node, pod, and container levels.";"Any";"Friday December  8, 2017 11:55am";"Friday December  8, 2017 1 12:30pm";"Meeting Room 6AB, Level 3";"2017-12-08T11:55:00";"2017-12-08T13:12:30"
"45e49e380368cb369c5e4048c7d1c144";"Lunch (Attendees on Own)";"Registration + Breaks";"Check out these local deals for event attendees: 
 Café Blue -  10% off your bill excluding alcohol (expires COB 12/9/17)
 Michelada’s – Free Queso with purchase of entrée
 Max’s Wine Dive – 15% off your bill excluding alcohol (Expires COB 12/8/17)
*Must have event badge to receive discounts*";;"Friday December  8, 2017 12:30pm";"Friday December  8, 2017 1 2:00pm";"Sponsor Showcase";"2017-12-08T12:30:00";"2017-12-08T13:02:00"
"70d8f30c90448e3a55929abe0cc3339a";"CNI Office Hour";"Project Office Hours";;;"Friday December  8, 2017  1:30pm";"Friday December  8, 2017   2:30pm";"Cathedral of Junk, located in the Sponsor Showcase";"2017-12-08T13:30:00";"2017-12-08T14:30:00"
"ee2f863691611a60c107af40666228dc";"Planes, Raft, and Pods: A Tour of Distributed Systems Within Kubernetes [B]";;"Kubernetes does some pretty neat things for you — autoscaling your app, rolling deploys, and more! In this talk, we’ll take a look at how Kubernetes leverages distributed systems to make its magic happen. We’ll do an overview of all components, but we’ll be concentrating on etcd, the controllers, and the scheduler. We’ll examine etcd and take a dive into the Raft algorithm to show how Kubernetes handles distributed state. We’ll take a look at some of the controllers to show how they reconcile the cluster’s state. We’ll also be shining a spotlight on the scheduler and show how we go from unscheduled to happy and running. Lastly, we’ll take the things we’ve learned and show how they work together to deploy an app by tracing an actual deployment through a cluster.";"Beginner";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 19AB, Level 4";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"f803bcb8210fce3c3c6b337e92c035f4";"CrashLoopBackoff, Pending, FailedMount and Friends: Debugging Common Kubernetes Cluster and Application Issues [B]";"AppOps/AppDev - KubeCon";"Nothing is more frustrating than deploying a shiny new application on Kubernetes and having it fail immediately (usually five minutes before the big demo). Is it a problem with the pod network? Pods Pending or in CrashLoopBackoff, Services not serving, images not pulling? Maybe you're just plain out of resources. If you're new to Kubernetes, figuring it out from scratch can take hours you don't have. We'll show you how to dig in, identify the problem, resolve it, and learn what to watch for so you aren't taken by surprise next time.";"Beginner";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 10AB, Level 3";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"f5e951ff5a8989bbcd7a99606f63b028";"Cost-effective Compute Clusters with Spot and Pre-emptible Instances [I]";"Cluster Deployment Patterns - KubeCon";"Kubernetes and Spot/Pre-emptible Instances (SPIs) are arguably a match made in heaven. Traditionally, the uncertainty of SPIs (they can be terminated at any time due to price fluctuations) have made managing them tricky, and restricted them to specific workloads and use cases. Kubernetes, in contrast, not only handles node failure very well, it has trained developers and architects to design applications to tolerate and even embrace failure. The prospect of Kubernetes abstracting the complexities of SPIs is now a reality, enabling applications to take advantage of low-cost compute across different clouds and possibly vendors. The purpose of this talk is to educate the audience on strategies for making the most out of this powerful combination. Specifically, we will discuss these topics: 1. What are spot bidding strategies, and what is their cost vs. predictability trade-off? 2. What class of Kubernetes applications would benefit the most from SPIs? 3. Available Kubernetes mechanisms (e.g taints/tolerations, affinity, availability zones) for placing applications based on their tolerance with SPIs 3. Implementation strategies (e.g. blending multiple autoscaling groups to satisfy both SPI-optimized applications vs. applications that are more mission-critical or stateful) 4. What out-of-the box solutions exist, either free or commercial? 5. How to take abstract away clouds from different regions and vendors, allowing workloads to always take advantage of the best available pricing?  The talk concludes with real-world test results involving multiple use cases and configurations, giving the audience an idea of the potential cost savings and trade-offs (if any) of combining Kubernetes and SPIs.";"Intermediate";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 8ABC, Level 3";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"0819ff0db0f380f3c1a510435ff44062";"Distributed Database DevOps Dilemmas? Kubernetes to the Rescue";"Data + Machine Learning - KubeCon";"Distributed databases can make so many things easier for a developer... but not always for DevOps.  OK, almost never for DevOps.  Kubernetes has come to the rescue with an easy application orchestration!   It’s straightforward to do the orchestration leaning on relational databases as a data layer. However, it’s becoming a bit trickier to do the same when a distributed SQL database or other kind of distributed storage is used instead.  In this talk you will learn how Kubernetes can orchestrate distributed database like Apache Ignite, in particular:  

Cluster Assembling - database nodes auto-discovery in Kubernetes.
Database Resilience - automated horizontal scalability.
Database Availability - what’s the role of Kubernetes and the database.
Utilizing both RAM and disk - set up Apache Ignite in a way to get in-memory performance with durability of disk.";"https://youtu.be/k1y0Uoqepak";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 9C, Level 3";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"d2a46b5f5f2db194d5e5aee51fc7b890";"Disaster Recovery for your Kubernetes Clusters [I]";"Featured Session   Operations - KubeCon";"It’s 3am. Your pager is beeping. Your Kubernetes cluster is down. Don’t panic - we’ve got you covered. In this talk, we’ll describe a variety of disaster scenarios you may encounter. We’ll arm you with the knowledge you need to overcome them. Whether you’re a systems administrator, application developer, or end user, after this talk you’ll walk away with a thorough understanding of Kubernetes disaster recovery, including:  A disaster recovery overview - Strategies for Kubernetes - Comparisons to federation and high availability - Which components to back up vs recreating from scratch  How to minimize your time to recovery - Automate cluster creation and infrastructure configuration - Back up and quickly restore your cluster applications, workloads, and persistent volumes using tools such as Heptio Ark  How to handle specific disaster scenarios - Losing nodes - Recovering from bad configuration updates - Cloud provider outages";"Intermediate";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Ballroom A, Level 1";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"c29df6b63ee2cf977c1cca533990e931";"Using Kubernetes to Change Legacy Systems and Processes in the Public Sector [B]";"In Production - KubeCon";"Kubernetes is the implementation of the modern software development process. Continuous Release and “you built it, you run it”. For the last few years I have been working on introducing kubernetes into an organization with continuous release, microservices and “you build it, you run it”, as presented at Kubecon in Berlin 2017.  Now I work for the public sector in Norway, where the systems are old, and the processes are older. I will present the experiences from working on changing these legacy organisations, using containers and kubernetes as the main tool. I will cover: 

migrating old legacy apps to kubernetes, is it possible
manual testing done easy with containers
monitoring for everyone
making a PAAS that everyone can use
stable and robust deployment, but not just 4 times a year
how to leverage all the hardware that is owned by the public sector";"Beginner";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Ballroom B, Level 1";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"b70246e04bdae4ef8f478a1d0906fc6a";"Setting Sail with Istio [B]";"Istio - KubeCon";"Even with Kubernetes, doing microservices is hard. In this session we will dive into Istio, A platform that builds on Kubernetes primitives and simplifies building and securing microservices. This session is a soup to nuts walkthrough of the Istio architecture along with diving into deploying a microservice onto Istio from a user perspective. For those interested in learning more about Istio, this session is a great introduction and will be very hands on.";"Beginner";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 9AB, Level 3";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"fa190f1a280dee42a9256af8bd9f9ed8";"Hacking and Hardening Kubernetes Clusters by Example [I]";"Policy + Security - KubeCon";"While Kubernetes offers new and exciting ways to deploy and scale container-based workloads in production, many organizations may not be aware of the security risks inherent in the out-of-the-box state of most Kubernetes installations and the common practices for deploying workloads that could lead to unintentional compromise. Join Brad Geesaman, the Cyber Skills Development team lead at Symantec, on an eye-opening journey examining real compromises and sensitive data leaks that can occur inside a Kubernetes cluster, highlighting the configurations that allowed them to succeed, applying practical applications of the latest built-in security features and policies to prevent those attacks, and providing actionable steps for future detection.   The hardening measures taken in response to the attacks demonstrated will include guidelines for improving configurations installed by common deployment tools, securing the sources of containers, implementing firewall and networking plugin policies, isolating workloads with namespaces and labels, controlling container security contexts, better handling of secrets and environment variables, limiting API server access, examining audit logs for malicious attack patterns, and more.";"Intermediate";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 12AB, Level 4";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"a99c66ac3d66e933c4d6618f46cb02a5";"Block Volumes Support in Kubernetes [I]";"Storage - KubeCon";"Storage is an essential part of any computing systems. In current Kubernetes, user can utilize storage volume with filesystem in a container but can't be utilized volume without filesystem called raw block volume.  By adding a feature to enable raw block storage directly, for example, user can use the raw block volume for database applications such as MariaDB and this improves I/O performance. In this session, I will explain current activity and feature plan of Block Volumes Support in Kubernetes.";"Intermediate";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   2:35pm";"Meeting Room 6AB, Level 3";"2017-12-08T14:00:00";"2017-12-08T14:35:00"
"de45125c12977356f1bd11a7043a3106";"Open Service Broker API";"Community/SIG";;;"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   3:20pm";"Meeting Room 4A, Level 3";"2017-12-08T14:00:00";"2017-12-08T15:20:00"
"00d965603a5e8caaf08a780abb0e46f9";"Jaeger Salon";"Project Salon";"In this session we will start with basic tracing concepts, give an overview of the Jaeger project, and finish with more advanced topics like adaptive sampling, dependency graphs and tracing with Envoy proxy. There will be a demonstration using Jaeger with OpenTracing in a real world application. The session will also cover the roadmap for the next year and an open discussion.
(Audience: Anybody)";;"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   3:20pm";"Meeting Room 10C, Level 3";"2017-12-08T14:00:00";"2017-12-08T15:20:00"
"2f727ed7c4da0766aae94d0b24790191";"Linkerd Salon";"Project Salon";;"https://youtu.be/wH9N8kbPbJ0";"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   3:20pm";"Meeting Room 7, Level 3";"2017-12-08T14:00:00";"2017-12-08T15:20:00"
"32e504824783b2f190e69be7d30e97b0";"Prometheus Salon";"Project Salon";"Miss the first instance of the The Prometheus Salon or simply can't get enough? Join Prometheus developers for a closer look at how you can use Prometheus to monitor your Kubernetes cluster, and a discussion of the new features in Prometheus 2.0.";;"Friday December  8, 2017  2:00pm";"Friday December  8, 2017   3:20pm";"Meeting Room 5ABC, Level 3";"2017-12-08T14:00:00";"2017-12-08T15:20:00"
"0d0f6ef64271553b59f9789cbbf9e1e9";"One Chart to Rule Them All: Continuous Deployment with Helm at Ticketmaster";"AppOps/AppDev - KubeCon";"As Kubernetes continues to mature, it's increasingly hard for users to keep track of the latest resource types, much less the best way to employ them. ReplicationControllers and Services were easy enough. Then came Deployments and Ingresses. Now we have PodDisruptionBudgets, ClusterRoleBindings, and HorizontalPodAutoscalers. Luckily, we also have Helm to package and deploy these various components (and more) as a single unit.  In this talk we'll dissect the single, flexible Helm chart Ticketmaster developed for use by multiple product teams. We'll show how we use just a handful of variables to enable log collection with Fluentd, metric scraping with Prometheus, and automatic scaling of pods. Then we'll demonstrate the GitLab CI workflow through which we deploy multiple builds of an application to multiple Kubernetes clusters running both on-prem and in AWS.";"Any";"Friday December  8, 2017  2:45pm";"Friday December  8, 2017   3:20pm";"Meeting Room 10AB, Level 3";"2017-12-08T14:45:00";"2017-12-08T15:20:00"
"3dba2f536753f2689bc2050be6667e26";"Self-Hosted Kubernetes: How and Why [I]";"Cluster Deployment Patterns - KubeCon";"How Kubernetes is deployed and managed has changed since the first release of the project. From configuration management systems and unit files to deploying Kubernetes using Kubernetes, a lot has changed. Self-hosted Kubernetes has many benefits as a deployment option, and this talk will highlight those benefits, as well as explain the history and nuances of making self-hosted Kubernetes possible.  In this talk I will describe what self-hosted Kubernetes means, why it exists, how it came into existence, and what you need to know if you're running a self-hosted cluster. Many tools now deploy self-hosted clusters including bootkube and kubeadm, so knowledge of how this works can be very important for anybody running a Kubernetes cluster.  What are the benefits of self-hosting? How does it work? What do I need to know if I'm administering a self-hosted cluster?   All those questions and more will be discussed in detail in this talk. In addition, I will discuss how various projects and products take advantage of the many benefits of self-hosting, such as Tectonic.";"Intermediate";"Friday December  8, 2017  2:45pm";"Friday December  8, 2017   3:20pm";"Meeting Room 8ABC, Level 3";"2017-12-08T14:45:00";"2017-12-08T15:20:00"
"08683a0562b85df85b9cf30e7171103f";"SIG Network Update";"Community/SIG";"SIG Network is responsible for maintaining and enhancing the various Kubernetes networking components and APIs. We've been hard at work on a number changes in recent Kubernetes releases. In this session we'll present a summary of that work, discussing the latest and greatest in Kubernetes networking. We'll also review the SIG's plan for the future.";;"Friday December  8, 2017  2:45pm";"Friday December  8, 2017   3:20pm";"Meeting Room 4BC, Level 3";"2017-12-08T14:45:00";"2017-12-08T15:20:00"
